Name,Album,Artist,Track_id,Duration,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Valence,Liveness,Tempo,Time_Signature,Year
Circus Sideshow,Galactaphoni,Tumbleweed,0jHNYPfk6ueCPAS20j0kx0,124040,FALSE,0.301,0.766,9,-6.224,0,0.0412,0.00000113,0.676,0.744,0.109,135.682,3,1995
Jupiter,Galactaphoni,Tumbleweed,5HONrZWHRy4SeJeWqYxHFb,184746,FALSE,0.371,0.815,11,-5.515,0,0.0344,0.00000129,0.931,0.505,0.167,131.581,4,1995
Gyroscope,Galactaphoni,Tumbleweed,2WFnWGXkFKMTRr0MvXdTS3,215146,FALSE,0.159,0.827,9,-6.247,0,0.0504,0.00000102,0.863,0.286,0.113,133.393,4,1995
Pocket Veto,Galactaphoni,Tumbleweed,6tPIzXdAM6aY6FvHM6Clch,837680,FALSE,0.114,0.00131,4,-7.387,1,0.0434,0.0000426,0.763,0.96,0.0996,214.365,3,1995
Galvanize,Galvaniz,The Chemical Brothers,3Mp8njcbUKlvhD2VnFGEtI,271386,FALSE,0.766,0.669,7,-4.191,1,0.0949,0.038,0.0129,0.353,0.345,104.001,4,2004
Gamma Knife,Gamma Knif,King Gizzard & The Lizard Wizard,1KBARqjPGF6MIHE9YqZFhJ,261463,FALSE,0.326,0.915,2,-5.269,1,0.045,0.00106,0.484,0.544,0.401,104.203,3,2016
First Things First,Gang Signs & Praye,Stormzy,0ix3RUQ76mECOKP6LDPy66,207738,TRUE,0.726,0.808,10,-4.377,0,0.134,0.344,0.000163,0.483,0.0828,96.042,4,2017
Cold,Gang Signs & Praye,Stormzy,5gSed1Fd3tdse60Gc0Uuoe,156960,TRUE,0.732,0.974,1,-2.158,1,0.168,0.202,0,0.717,0.0853,137.905,4,2017
Bad Boys (feat. Ghetts and J Hus),Gang Signs & Praye,"Stormzy, Ghetts, J Hus",48jPP29QyeTorwlkflGast,246685,TRUE,0.603,0.64,1,-5.215,1,0.291,0.134,0,0.318,0.434,125.462,4,2017
"Blinded By Your Grace, Pt. 1",Gang Signs & Praye,Stormzy,5hzBiEGCC6IUzIImitWJKy,160797,FALSE,0.557,0.0768,11,-19.691,1,0.0563,0.956,0.0000291,0.259,0.14,126.091,3,2017
Big For Your Boots,Gang Signs & Praye,Stormzy,3uMB82o0qa7erhiZBW9KQC,238418,TRUE,0.515,0.902,6,-4.729,0,0.383,0.0313,0,0.628,0.093,174.589,5,2017
Velvet / Jenny Francis - Interlude,Gang Signs & Praye,Stormzy,4GXMWFus2XoMuPqP5gdgld,339933,FALSE,0.493,0.501,2,-6.421,1,0.118,0.45,0.0000455,0.262,0.123,106.538,4,2017
Mr Skeng,Gang Signs & Praye,Stormzy,3DrMEiTE3yu3yyc6xBDEDz,197451,TRUE,0.699,0.724,1,-5.126,1,0.223,0.102,0,0.402,0.0865,140.157,4,2017
Cigarettes & Cush (feat. Kehlani & Lily Allen),Gang Signs & Praye,"Stormzy, Kehlani, Lily Allen",7MhomISA7KRK6U7KzeV06v,349583,TRUE,0.64,0.64,8,-6.105,0,0.138,0.469,0,0.761,0.265,135.953,4,2017
21 Gun Salute (feat. Wretch 32) - Interlude,Gang Signs & Praye,"Stormzy, Wretch 32",71GOBk9Dj0NEYNLzLCX4Sq,146254,TRUE,0.564,0.423,2,-10.888,0,0.116,0.796,0,0.188,0.0945,78.613,1,2017
"Blinded By Your Grace, Pt. 2 (feat. MNEK)",Gang Signs & Praye,"Stormzy, MNEK",0ihguwGVwKihJ1Nj8fGQlY,230654,FALSE,0.35,0.613,2,-5.453,1,0.0592,0.0743,0,0.224,0.069,120.038,4,2017
Return Of The Rucksack,Gang Signs & Praye,Stormzy,3dMHFZsBzy45jpIHR7l8AJ,184397,TRUE,0.743,0.782,9,-3.976,1,0.0521,0.000831,0.000198,0.458,0.166,139.005,4,2017
100 Bags,Gang Signs & Praye,Stormzy,73aLFMrJu7YX7IMaNlo8Ln,217663,TRUE,0.558,0.456,1,-9.904,1,0.531,0.699,0,0.701,0.482,119.986,4,2017
Don't Cry For Me (feat. Raleigh Ritchie),Gang Signs & Praye,"Stormzy, Raleigh Ritchie",2IqJgAu14XDs35mW0j0WFK,214471,TRUE,0.65,0.738,5,-4.948,0,0.148,0.404,0,0.616,0.0857,137.013,4,2017
Crazy Titch - Interlude,Gang Signs & Praye,Stormzy,5tSc8s7GhMhaWFdkjNGFF7,161604,TRUE,0.72,0.434,2,-14.744,1,0.75,0.948,0.00000186,0.688,0.593,112.495,3,2017
Shut Up,Gang Signs & Praye,Stormzy,2LPUvD5DDOO4UYGkWgjI2C,179564,TRUE,0.468,0.823,4,-3.973,1,0.466,0.81,0,0.941,0.598,74.457,4,2017
Lay Me Bare,Gang Signs & Praye,Stormzy,74VYXs1E4G8IN8upYqG4Ek,304710,TRUE,0.578,0.669,2,-4.856,0,0.356,0.462,0,0.105,0.116,86.287,5,2017
(Skit) That's How It Is [feat. L.V.],Gangsta's Paradise (US Release,"Coolio, L.V.",6AnKZVpRVWloh3kXgoNy5b,60306,TRUE,0.504,0.539,9,-14.628,0,0.881,0.466,0,0.365,0.379,67.591,3,1995
Geto Highlites,Gangsta's Paradise (US Release,Coolio,2AmaWo2ayiraDfGxaI1hsm,299400,TRUE,0.778,0.783,7,-7.78,1,0.129,0.23,0,0.687,0.322,87.236,4,1995
Gangsta's Paradise (feat. L.V.),Gangsta's Paradise (US Release,"Coolio, L.V.",3u9fHuAtjMY1RW2mZfO4Cf,241933,FALSE,0.641,0.63,8,-6.393,1,0.0521,0.0372,0,0.415,0.4,79.955,4,1995
Too Hot,Gangsta's Paradise (US Release,Coolio,6VDmaTRvwxZay7kjYIr89z,219093,TRUE,0.849,0.46,7,-12.742,1,0.194,0.095,0.00444,0.561,0.163,102.6,4,1995
Crusin',Gangsta's Paradise (US Release,Coolio,72psxUDkJhBjPw3cjScQ5q,275466,FALSE,0.854,0.484,11,-9.947,0,0.242,0.0464,0.0000119,0.79,0.128,167.025,4,1995
"Excercise Yo Game (feat. E-40, KAM, and 40 Thevz)",Gangsta's Paradise (US Release,"Coolio, 40 Thevz, E-40, Kam",15NOMvgyslDaDNiY3KHiaR,289973,TRUE,0.836,0.736,1,-10.419,1,0.176,0.168,0,0.592,0.341,96.006,4,1995
1-2-3-4 (Sumpin' New),Gangsta's Paradise (US Release,Coolio,1FXPDGbO6mVSqnQKts7Nvr,213920,FALSE,0.904,0.747,1,-7.218,0,0.158,0.296,0.00291,0.611,0.322,115.182,4,1995
Smilin',Gangsta's Paradise (US Release,Coolio,6ScDFWj0IWzigsABzo75yf,250373,FALSE,0.791,0.556,1,-8.978,1,0.0864,0.00261,0.0000646,0.251,0.331,94.507,4,1995
Fucc Coolio - Skit,Gangsta's Paradise (US Release,Coolio,29egDoDNhEISc28qcrckQZ,48893,TRUE,0.621,0.459,8,-18.583,1,0.43,0.68,0,0.751,0.318,83.229,4,1995
"Kinda High, Kinda Drunk",Gangsta's Paradise (US Release,Coolio,5iwgL23naTpuRbXft94aGP,224706,TRUE,0.849,0.431,1,-11.151,1,0.381,0.207,0,0.853,0.313,88.55,4,1995
For My Sistas,Gangsta's Paradise (US Release,Coolio,3WN918mWgP3exDoLpIkAIN,267360,TRUE,0.748,0.578,1,-9.579,1,0.278,0.41,0,0.639,0.052,172.079,4,1995
Is This Me?,Gangsta's Paradise (US Release,Coolio,0LtsHOtOexPfWigjZEmPnb,264240,TRUE,0.812,0.568,1,-7.057,0,0.177,0.116,0.0000137,0.64,0.181,88.372,4,1995
Mrs. Jones,Gangsta's Paradise (US Release,Coolio,7h3YFtMlXLVXvlalp1NcbL,285266,FALSE,0.749,0.48,8,-8.375,1,0.0503,0.183,0.0000622,0.806,0.107,77.426,4,1995
Bright As The Sun,Gangsta's Paradise (US Release,Coolio,3VHYI21LXhMe2cCazl7qJN,286400,TRUE,0.881,0.707,6,-8.671,0,0.238,0.0118,0,0.693,0.0281,89.099,4,1995
Recoup This,Gangsta's Paradise (US Release,Coolio,3NOpNIdGvHG3TqQJfH3rRn,80626,TRUE,0.685,0.226,10,-17.808,0,0.594,0.413,0,0.493,0.393,102.158,4,1995
The Revolution,Gangsta's Paradise (US Release,Coolio,3FQFpldPtlz1rngoaRdZQ4,228400,TRUE,0.854,0.519,2,-16.175,1,0.255,0.0372,0.0000897,0.586,0.0654,90.579,4,1995
Get Up Get Down,Gangsta's Paradise (US Release,Coolio,6jLCx2xO5g47RrMiCouZN6,331000,TRUE,0.791,0.303,1,-14.946,1,0.485,0.074,0,0.52,0.116,97.714,4,1995
Supervixen,Garbag,Garbage,2mBUApzkVFp2QnJxUuyjjt,236133,FALSE,0.444,0.592,11,-7.247,1,0.0281,0.000824,0.00931,0.538,0.561,87.181,4,1995
Queer,Garbag,Garbage,68mlEZV04LSlWryH3smmkW,276826,FALSE,0.552,0.585,5,-9.235,0,0.0299,0.0292,0.00106,0.447,0.241,95.041,4,1995
Only Happy When It Rains,Garbag,Garbage,1IYgKFqW3gkJ1MxFi6KZcl,237600,FALSE,0.502,0.859,8,-5.327,0,0.0315,0.0000732,0.00348,0.419,0.0627,121.473,4,1995
As Heaven Is Wide,Garbag,Garbage,14lGOBqqv9K2IK133lJguQ,283866,FALSE,0.454,0.845,1,-9.48,0,0.0357,0.0000425,0.209,0.528,0.0315,137.922,4,1995
Not My Idea,Garbag,Garbage,4FYgEz4sT94TxxdDa0XBlG,228960,FALSE,0.55,0.857,10,-9.326,1,0.0584,0.000046,0.000169,0.522,0.371,98.231,4,1995
A Stroke Of Luck,Garbag,Garbage,2aOCCfgT7uYDnL23fB4D62,285106,FALSE,0.587,0.605,0,-11.697,0,0.0297,0.074,0.135,0.571,0.254,140.007,4,1995
Vow,Garbag,Garbage,2vxJFuIQ2ndezE0o5JKudD,270133,FALSE,0.499,0.865,0,-8.06,1,0.0406,0.000612,0.000644,0.422,0.608,126.341,4,1995
Stupid Girl,Garbag,Garbage,0UCDSSVMVeVRx7ue4Ovgvi,258733,FALSE,0.61,0.743,11,-6.551,1,0.0308,0.00596,0.00126,0.782,0.0522,119.956,4,1995
Dog New Tricks,Garbag,Garbage,4nmID6PdstDzqkKS8Gm7yl,236426,FALSE,0.489,0.933,4,-7.08,0,0.0428,0.0000737,0.512,0.637,0.251,124.194,4,1995
My Lover's Box,Garbag,Garbage,7qyjaZPMxbfVgzrAMk0Iha,235866,FALSE,0.519,0.843,7,-5.739,0,0.0311,0.000192,0.406,0.716,0.0726,104.182,4,1995
Fix Me Now,Garbag,Garbage,0OhbwuDhvKl5HMhJKp3Ssj,283240,FALSE,0.639,0.948,11,-6.831,0,0.043,0.00459,0.0995,0.836,0.469,110.194,4,1995
Milk,Garbag,Garbage,6VALJj7mqbFg4Wk6VuRPcT,234426,FALSE,0.543,0.628,4,-10.315,0,0.0261,0.0538,0.00666,0.537,0.0985,95.018,4,1995
Supervixen,Garbag,Garbage,2mBUApzkVFp2QnJxUuyjjt,236133,FALSE,0.444,0.592,11,-7.247,1,0.0281,0.000824,0.00931,0.538,0.561,87.181,4,1996
Queer,Garbag,Garbage,68mlEZV04LSlWryH3smmkW,276826,FALSE,0.552,0.585,5,-9.235,0,0.0299,0.0292,0.00106,0.447,0.241,95.041,4,1996
Only Happy When It Rains,Garbag,Garbage,1IYgKFqW3gkJ1MxFi6KZcl,237600,FALSE,0.502,0.859,8,-5.327,0,0.0315,0.0000732,0.00348,0.419,0.0627,121.473,4,1996
As Heaven Is Wide,Garbag,Garbage,14lGOBqqv9K2IK133lJguQ,283866,FALSE,0.454,0.845,1,-9.48,0,0.0357,0.0000425,0.209,0.528,0.0315,137.922,4,1996
Not My Idea,Garbag,Garbage,4FYgEz4sT94TxxdDa0XBlG,228960,FALSE,0.55,0.857,10,-9.326,1,0.0584,0.000046,0.000169,0.522,0.371,98.231,4,1996
A Stroke Of Luck,Garbag,Garbage,2aOCCfgT7uYDnL23fB4D62,285106,FALSE,0.587,0.605,0,-11.697,0,0.0297,0.074,0.135,0.571,0.254,140.007,4,1996
Vow,Garbag,Garbage,2vxJFuIQ2ndezE0o5JKudD,270133,FALSE,0.499,0.865,0,-8.06,1,0.0406,0.000612,0.000644,0.422,0.608,126.341,4,1996
Stupid Girl,Garbag,Garbage,0UCDSSVMVeVRx7ue4Ovgvi,258733,FALSE,0.61,0.743,11,-6.551,1,0.0308,0.00596,0.00126,0.782,0.0522,119.956,4,1996
Dog New Tricks,Garbag,Garbage,4nmID6PdstDzqkKS8Gm7yl,236426,FALSE,0.489,0.933,4,-7.08,0,0.0428,0.0000737,0.512,0.637,0.251,124.194,4,1996
My Lover's Box,Garbag,Garbage,7qyjaZPMxbfVgzrAMk0Iha,235866,FALSE,0.519,0.843,7,-5.739,0,0.0311,0.000192,0.406,0.716,0.0726,104.182,4,1996
Fix Me Now,Garbag,Garbage,0OhbwuDhvKl5HMhJKp3Ssj,283240,FALSE,0.639,0.948,11,-6.831,0,0.043,0.00459,0.0995,0.836,0.469,110.194,4,1996
Milk,Garbag,Garbage,6VALJj7mqbFg4Wk6VuRPcT,234426,FALSE,0.543,0.628,4,-10.315,0,0.0261,0.0538,0.00666,0.537,0.0985,95.018,4,1996
Gasoline,Gasolin,Alpine,2xXaSJNH5LfCXz5FHhnoSg,201820,FALSE,0.62,0.622,10,-3.711,1,0.0276,0.0828,0,0.802,0.335,85.997,4,2012
Gay Pirates - Radio Edit,Gay Pirates - E,Cosmo Jarvis,69VVDgvAs0FuS6oDEPvqhw,235483,FALSE,0.623,0.681,7,-6.799,1,0.0308,0.2,0,0.671,0.254,87.486,4,2011
Lost,Gay Pirates - E,Cosmo Jarvis,0Lgdv4MTCWEUkLqHRGYltY,202114,FALSE,0.646,0.628,1,-7.075,1,0.0326,0.528,0.00000267,0.783,0.0594,164.732,4,2011
"Gay Pirates - 12"" Extended Mix",Gay Pirates - E,Cosmo Jarvis,4NUkBODgVdaf9KEgvkoJSQ,498460,FALSE,0.381,0.63,7,-8.493,1,0.0303,0.208,0.0000909,0.367,0.289,87.458,4,2011
Ain't Gonna Die Tonight (feat. Eric Nally),GEMIN,"Macklemore, Eric Nally",1FgmP7AOTcn7MGYmImj0kn,214720,TRUE,0.687,0.768,7,-5.579,0,0.14,0.232,0,0.865,0.118,81.977,4,2017
Glorious (feat. Skylar Grey),GEMIN,"Macklemore, Skylar Grey",0CokSRCu5hZgPxcZBaEzVE,220454,TRUE,0.731,0.794,0,-5.126,0,0.0522,0.0323,0.0000259,0.356,0.112,139.994,4,2017
Marmalade (feat. Lil Yachty),GEMIN,"Macklemore, Lil Yachty",7bsnTsbiwOymZWjPF9v6Di,261614,TRUE,0.922,0.583,5,-4.982,1,0.0753,0.0098,0,0.494,0.0962,136.043,4,2017
Willy Wonka (feat. Offset),GEMIN,"Macklemore, Offset",7uKSil5r7uHexnM9lukPTc,222773,TRUE,0.879,0.609,4,-4.943,0,0.114,0.0071,0,0.569,0.072,123.991,4,2017
Intentions (feat. Dan Caplen),GEMIN,"Macklemore, Dan Caplen",51Bpjq1BdQlS3V852vJCw7,230506,FALSE,0.808,0.316,0,-10.137,1,0.155,0.274,0.0000013,0.53,0.122,78.028,4,2017
Good Old Days (feat. Kesha),GEMIN,"Macklemore, Kesha",2Za1AlJNvksouPPWbXpR2X,240506,FALSE,0.712,0.51,8,-8.162,1,0.0633,0.446,0.0000246,0.268,0.112,122.964,4,2017
Levitate (feat. Otieno Terry),GEMIN,"Macklemore, Otieno Terry",3S5foHRNI5lS6V3jZjTC4A,212773,TRUE,0.812,0.855,0,-7.012,0,0.22,0.122,0.00000114,0.539,0.117,115.981,4,2017
Firebreather (feat. Reignwolf),GEMIN,"Macklemore, Reignwolf",2eucFttlfFNX5fRD78JBdI,205533,TRUE,0.701,0.839,11,-5.072,0,0.201,0.158,0,0.833,0.0604,90.049,4,2017
How to Play the Flute (feat. King Draino),GEMIN,"Macklemore, King Draino",61LwlLA6HkrEcGp6kwKiGg,208720,TRUE,0.883,0.561,8,-5.494,1,0.127,0.00152,0.00000586,0.213,0.0835,140.019,4,2017
Ten Million,GEMIN,Macklemore,2vlWFxvJ1sapI9yULzm6ma,179506,TRUE,0.747,0.577,8,-6.86,1,0.171,0.0241,0.0015,0.429,0.131,130.092,4,2017
Over It (feat. Donna Missal),GEMIN,"Macklemore, Donna Missal",2JjkHuu2A0A0hvewiZKutV,218560,TRUE,0.633,0.469,5,-8.375,0,0.11,0.307,0,0.193,0.105,120.041,4,2017
Zara (feat. Abir),GEMIN,"Macklemore, Abir",4IlBZXHTwY7DoxA4piiHtM,217280,TRUE,0.773,0.413,6,-9.324,0,0.0673,0.0345,0,0.215,0.09,115.869,4,2017
Corner Store (feat. Dave B & Travis Thompson),GEMIN,"Macklemore, Dave B., Travis Thompson",4m4aiyWCBH011DhxQeoWt1,273520,TRUE,0.845,0.425,11,-9.534,1,0.413,0.124,0,0.817,0.37,145.982,4,2017
Miracle (feat. Dan Caplen),GEMIN,"Macklemore, Dan Caplen",7seAyaKcGBCEJff8Zf3YyU,224640,FALSE,0.635,0.382,9,-10.951,0,0.0518,0.847,0.00000832,0.554,0.131,132.975,4,2017
Church (feat. Xperience),GEMIN,"Macklemore, Xperience",3R68iUwgcJ6cXSbjt3kRjw,250466,TRUE,0.479,0.553,5,-9.753,1,0.209,0.274,0.000165,0.287,0.111,68.963,4,2017
Excavate (feat. Saint Claire),GEMIN,"Macklemore, Saint Claire",2KrMF8DGJrhADg3rPtWFZy,236440,FALSE,0.455,0.444,3,-11.493,1,0.328,0.547,0.00000142,0.212,0.13,94.684,1,2017
Gemini (feat. George Maple),Gemini (feat. George Maple,"What So Not, George Maple",0K1glOFXQzLm3KxjJY5rtK,270257,FALSE,0.481,0.687,7,-6.748,0,0.0699,0.238,0.11,0.188,0.107,145.971,4,2015
Gemini Feed,Gemini Fee,BANKS,1je8teAQYtOnzG7c10MTw5,186333,FALSE,0.768,0.654,11,-6.223,0,0.0762,0.203,0.000235,0.543,0.168,102.01,4,2016
Automatic,Genesis Serie,"ZHU, AlunaGeorge",1NB0VPwAw6Rx8b9qvDKB5M,230720,FALSE,0.791,0.679,6,-6.879,1,0.0511,0.0129,0.0921,0.73,0.364,121.993,4,2015
As Crazy As It Is,Genesis Serie,"ZHU, A-Trak, Keznamdi",7DqBQi6rFeq02auKUBy5Xe,224346,FALSE,0.662,0.61,8,-6.522,1,0.224,0.0395,0.000129,0.854,0.196,179.548,4,2015
Testarossa Music,Genesis Serie,"ZHU, Gallant",1Xgx2y4xlqDxQizsXPiRAw,267240,FALSE,0.806,0.395,2,-6.587,0,0.149,0.557,0.0318,0.643,0.348,86.977,4,2015
"Hold Up, Wait a Minute",Genesis Serie,"ZHU, Bone Thugs-N-Harmony, Trombone Shorty",4o2UcMhDLHpi09m8esAVqT,248573,FALSE,0.892,0.659,11,-5.897,0,0.0487,0.0435,0.0016,0.464,0.156,115.991,4,2015
Modern Conversation,Genesis Serie,"ZHU, Vancouver Sleep Clinic, Daniel Johns",2mKz2YoxA65ZPzTv3i5s0A,305360,FALSE,0.78,0.733,7,-7.174,0,0.039,0.00884,0.0962,0.189,0.269,114.01,4,2015
Working For It - Bonus Track,Genesis Serie,"ZHU, Skrillex, THEY.",0P6RjFd2HgG2AXJadQuGfE,231813,TRUE,0.776,0.715,5,-6.587,0,0.0505,0.0971,0.0131,0.502,0.247,99.951,4,2015
Genghis Khan,Genghis Kha,Miike Snow,6yHczwGhD6R0Mh1fe6IHkG,212139,FALSE,0.699,0.837,0,-3.264,1,0.0437,0.0388,0.00000224,0.414,0.581,94.005,4,2016
Floating,George Is O,Deep Dish,650MEWVgT5MUBmHS4V0d01,277905,FALSE,0.563,0.677,5,-7.959,1,0.0364,0.0209,0.908,0.292,0.114,107.999,4,2004
Sacramento,George Is O,Deep Dish,6O28m3nnCKY6GEY6O8Vj1O,304720,FALSE,0.585,0.915,0,-5.316,1,0.039,0.0033,0.000267,0.688,0.155,127.99,4,2004
Flashdance,George Is O,Deep Dish,44JKxBdG6RzloiumpEBgVf,358826,FALSE,0.814,0.946,6,-7.777,1,0.0893,0.209,0.066,0.372,0.291,125.993,4,2004
Swallow Me,George Is O,Deep Dish,60U0A5IWmSEhqinGCqKRAa,310653,FALSE,0.803,0.804,11,-7.663,1,0.0501,0.0424,0.707,0.114,0.106,126.005,4,2004
Awake Enough,George Is O,Deep Dish,0XV3b1PB9eZngZW4IPwFx8,314720,FALSE,0.632,0.66,4,-7.743,0,0.0309,0.0985,0.00000211,0.0397,0.0841,106.013,4,2004
Everybody's Wearing My Head,George Is O,Deep Dish,3qfUifQ8NL0HCxtZehG33d,333786,FALSE,0.606,0.839,5,-6.296,1,0.0333,0.0215,0.201,0.679,0.162,127.998,4,2004
Say Hello,George Is O,Deep Dish,5V23IpPYRInapKQt3725lY,274891,FALSE,0.606,0.947,10,-4.559,1,0.0306,0.00442,0.543,0.239,0.13,127.971,4,2004
Dreams,George Is O,Deep Dish,7eXoeWolJZWgnoVazxMGrO,278333,FALSE,0.624,0.938,1,-5.076,1,0.0367,0.088,0.00941,0.583,0.0594,129.966,4,2004
Dub Shepherd,George Is O,Deep Dish,4Tmq22zG1HyRNkDuCq8axM,353916,FALSE,0.689,0.802,2,-6.97,1,0.0867,0.0000166,0.908,0.325,0.101,128.064,4,2004
Sergio's Theme,George Is O,Deep Dish,6ZkySxzXfyu1GgSI5NB6Ij,305613,FALSE,0.638,0.427,4,-11.11,0,0.03,0.00624,0.855,0.102,0.0942,110.016,4,2004
In Love With A Friend,George Is O,Deep Dish,6tMszUAoOAb2N6uU51mEOo,230791,FALSE,0.698,0.548,1,-8.382,1,0.0438,0.0000877,0.102,0.116,0.271,99.981,4,2004
Sexy III,George Is O,Deep Dish,7JqK6fLiPAbejIh4zaqotW,383258,FALSE,0.669,0.89,7,-7.785,1,0.11,0.0771,0.893,0.216,0.433,129.963,4,2004
Bagels,George Is O,Deep Dish,6FQhRfuS3nIXWEENdqNhJO,362214,FALSE,0.644,0.754,10,-9.079,0,0.0411,0.00358,0.905,0.436,0.315,125.012,4,2004
No Stopping For Nicotine,George Is O,Deep Dish,0UKy4pHs2W6HovU6WKo1aG,301477,FALSE,0.558,0.817,2,-6.211,0,0.0349,0.01,0.00117,0.26,0.125,107.994,4,2004
Get Away,Get Awa,CHVRCHES,1jpBtOlA6bYa1oBD7MeXOA,279234,FALSE,0.596,0.443,2,-8.328,0,0.0302,0.000456,0.0701,0.343,0.347,120.074,4,2014
Blue Orchid,Get Behind Me Sata,The White Stripes,1PCA097woCMSDvZPUVeRI7,158280,FALSE,0.484,0.641,10,-8.44,0,0.3,0.117,0.0000105,0.688,0.324,151.233,4,2005
The Nurse,Get Behind Me Sata,The White Stripes,7J0f7ViLHJtb2zSecvznkx,227360,FALSE,0.471,0.323,0,-10.608,1,0.0456,0.797,0.00266,0.213,0.443,96.89,4,2005
My Doorbell,Get Behind Me Sata,The White Stripes,7edcGJmrKfDKEL3nSJtPWA,241840,FALSE,0.611,0.659,8,-9.839,1,0.0342,0.284,0.00625,0.805,0.101,97.131,4,2005
Forever For Her (Is Over For Me),Get Behind Me Sata,The White Stripes,7eYHWRqB4NHfdwbNy45mx7,195466,FALSE,0.31,0.498,5,-7.878,1,0.0335,0.752,0.0053,0.585,0.156,75.196,4,2005
Little Ghost,Get Behind Me Sata,The White Stripes,2C4io5FmRKnUo0bA6NAUrd,138893,FALSE,0.596,0.734,9,-6.485,1,0.0395,0.63,0,0.523,0.295,134.973,4,2005
The Denial Twist,Get Behind Me Sata,The White Stripes,2TFdgTIV1S5xFVk8uf9DWn,155760,FALSE,0.566,0.763,7,-7.849,0,0.131,0.319,0,0.727,0.117,90.967,4,2005
White Moon,Get Behind Me Sata,The White Stripes,66sXjiFNjAxrJrx9SE7caM,241373,FALSE,0.438,0.272,4,-11.613,1,0.0587,0.806,0.0307,0.169,0.117,141.834,4,2005
Instinct Blues,Get Behind Me Sata,The White Stripes,3XX2yzIeevbB1o4lCby0tR,256506,FALSE,0.309,0.745,11,-8.603,0,0.153,0.203,0.164,0.237,0.507,76.54,4,2005
Passive Manipulation,Get Behind Me Sata,The White Stripes,3s2Z2qiVv4BfHYrzjkgXBg,35213,FALSE,0.734,0.237,2,-11.059,1,0.0791,0.917,0.0000446,0.71,0.259,83.299,4,2005
"Take, Take, Take",Get Behind Me Sata,The White Stripes,5Nau7PJEEEIIXAmEZSwsaE,262520,FALSE,0.591,0.558,0,-8.71,1,0.0325,0.612,0.00505,0.51,0.275,92.356,4,2005
As Ugly As I Seem,Get Behind Me Sata,The White Stripes,0cH40gW9kPN2uBM4Ww6J7l,249973,FALSE,0.686,0.363,2,-13.077,1,0.035,0.945,0.0697,0.451,0.124,133.988,4,2005
Red Rain,Get Behind Me Sata,The White Stripes,7DgKLVVLCqeAdMRFxDgcto,232666,FALSE,0.264,0.732,9,-9.281,1,0.153,0.246,0.00485,0.282,0.0779,78.235,4,2005
I'm Lonely (But I Ain't That Lonely Yet),Get Behind Me Sata,The White Stripes,6iq5ekVP5cZcADBXwvTSDl,261613,FALSE,0.471,0.174,0,-13.443,1,0.0532,0.986,0.00808,0.152,0.0989,96.574,3,2005
Last Chance,Get Bor,Jet,46VWb5iiAbAMro2fiep5Mp,112266,FALSE,0.547,0.904,11,-4.19,0,0.0775,0.000568,0.00374,0.748,0.355,146.945,4,2003
Are You Gonna Be My Girl,Get Bor,Jet,305WCRhhS10XUcH6AEwZk6,213800,FALSE,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.537,0.152,105.046,4,2003
Rollover D.J.,Get Bor,Jet,2CNYns4imTBYe52m98xXqM,196600,FALSE,0.489,0.918,0,-3.762,1,0.0513,0.000309,0.00000859,0.63,0.102,133.554,4,2003
Look What You've Done,Get Bor,Jet,0ZSmRnXnP5fdANtVlCok1g,230880,FALSE,0.398,0.547,0,-6.846,1,0.0261,0.414,0.00143,0.305,0.146,73.396,4,2003
Get What You Need,Get Bor,Jet,2If6F2ULIf7bABfxxReFjB,247653,FALSE,0.531,0.843,11,-4.671,1,0.0438,0.000127,0.0168,0.689,0.268,133.143,4,2003
Move On,Get Bor,Jet,2EgGQTHUvhcO04kkFaKHse,260533,FALSE,0.521,0.452,7,-5.722,1,0.0348,0.244,0.00000256,0.135,0.315,135.649,4,2003
Radio Song,Get Bor,Jet,0GuYC53LUD7hS8BVHZiqt0,272026,FALSE,0.392,0.477,0,-5.477,1,0.0277,0.00776,0.0293,0.33,0.0938,136.576,4,2003
Get Me Outta Here,Get Bor,Jet,6pu2gTRVKKCbl1JiH0iBCy,176173,FALSE,0.465,0.946,2,-3.771,1,0.0552,0.0000674,0.00951,0.721,0.748,142.77,4,2003
Cold Hard Bitch,Get Bor,Jet,5u6fnmRO5V0PTl5M2Eekeu,243200,FALSE,0.458,0.895,2,-3.972,1,0.0681,0.000219,0.000394,0.357,0.106,130.327,4,2003
Come Around Again,Get Bor,Jet,41xhihO63WDGBER5gLA9cw,270400,FALSE,0.514,0.53,7,-7.02,1,0.0265,0.13,0.0000365,0.225,0.116,128.109,4,2003
Take It or Leave It,Get Bor,Jet,5IHkWjiT96Leq1pVC7xk4J,142800,FALSE,0.304,0.949,2,-3.076,1,0.0626,0.0000133,0.918,0.333,0.0732,171.212,4,2003
Lazy Gun,Get Bor,Jet,0ONEZmbuoUTsHZBhF5FpqH,282093,FALSE,0.321,0.647,2,-4.96,1,0.0466,0.00268,0.0000728,0.343,0.276,128.686,4,2003
Timothy,Get Bor,Jet,4fjxlG5IYyvs860nLbNCtS,270080,FALSE,0.456,0.359,2,-7.744,1,0.0269,0.274,0,0.202,0.112,134.171,4,2003
